,Title,skill Reading Comprehension Importance,skill Reading Comprehension Level,skill Active Listening Importance,skill Active Listening Level,skill Writing Importance,skill Writing Level,skill Speaking Importance,skill Speaking Level,skill Mathematics Importance,skill Mathematics Level,skill Science Importance,skill Science Level,skill Critical Thinking Importance,skill Critical Thinking Level,skill Active Learning Importance,skill Active Learning Level,skill Learning Strategies Importance,skill Learning Strategies Level,skill Monitoring Importance,skill Monitoring Level,skill Social Perceptiveness Importance,skill Social Perceptiveness Level,skill Coordination Importance,skill Coordination Level,skill Persuasion Importance,skill Persuasion Level,skill Negotiation Importance,skill Negotiation Level,skill Instructing Importance,skill Instructing Level,skill Service Orientation Importance,skill Service Orientation Level,skill Complex Problem Solving Importance,skill Complex Problem Solving Level,skill Operations Analysis Importance,skill Operations Analysis Level,skill Technology Design Importance,skill Technology Design Level,skill Equipment Selection Importance,skill Equipment Selection Level,skill Installation Importance,skill Installation Level,skill Programming Importance,skill Programming Level,skill Operation Monitoring Importance,skill Operation Monitoring Level,skill Operation and Control Importance,skill Operation and Control Level,skill Equipment Maintenance Importance,skill Equipment Maintenance Level,skill Troubleshooting Importance,skill Troubleshooting Level,skill Repairing Importance,skill Repairing Level,skill Quality Control Analysis Importance,skill Quality Control Analysis Level,skill Judgment and Decision Making Importance,skill Judgment and Decision Making Level,skill Systems Analysis Importance,skill Systems Analysis Level,skill Systems Evaluation Importance,skill Systems Evaluation Level,skill Time Management Importance,skill Time Management Level,skill Management of Financial Resources Importance,skill Management of Financial Resources Level,skill Management of Material Resources Importance,skill Management of Material Resources Level,skill Management of Personnel Resources Importance,skill Management of Personnel Resources Level,skills_N,abilities Oral Comprehension Importance,abilities Oral Comprehension Level,abilities Written Comprehension Importance,abilities Written Comprehension Level,abilities Oral Expression Importance,abilities Oral Expression Level,abilities Written Expression Importance,abilities Written Expression Level,abilities Fluency of Ideas Importance,abilities Fluency of Ideas Level,abilities Originality Importance,abilities Originality Level,abilities Problem Sensitivity Importance,abilities Problem Sensitivity Level,abilities Deductive Reasoning Importance,abilities Deductive Reasoning Level,abilities Inductive Reasoning Importance,abilities Inductive Reasoning Level,abilities Information Ordering Importance,abilities Information Ordering Level,abilities Category Flexibility Importance,abilities Category Flexibility Level,abilities Mathematical Reasoning Importance,abilities Mathematical Reasoning Level,abilities Number Facility Importance,abilities Number Facility Level,abilities Memorization Importance,abilities Memorization Level,abilities Speed of Closure Importance,abilities Speed of Closure Level,abilities Flexibility of Closure Importance,abilities Flexibility of Closure Level,abilities Perceptual Speed Importance,abilities Perceptual Speed Level,abilities Spatial Orientation Importance,abilities Spatial Orientation Level,abilities Visualization Importance,abilities Visualization Level,abilities Selective Attention Importance,abilities Selective Attention Level,abilities Time Sharing Importance,abilities Time Sharing Level,abilities Arm-Hand Steadiness Importance,abilities Arm-Hand Steadiness Level,abilities Manual Dexterity Importance,abilities Manual Dexterity Level,abilities Finger Dexterity Importance,abilities Finger Dexterity Level,abilities Control Precision Importance,abilities Control Precision Level,abilities Multilimb Coordination Importance,abilities Multilimb Coordination Level,abilities Response Orientation Importance,abilities Response Orientation Level,abilities Rate Control Importance,abilities Rate Control Level,abilities Reaction Time Importance,abilities Reaction Time Level,abilities Wrist-Finger Speed Importance,abilities Wrist-Finger Speed Level,abilities Speed of Limb Movement Importance,abilities Speed of Limb Movement Level,abilities Static Strength Importance,abilities Static Strength Level,abilities Explosive Strength Importance,abilities Explosive Strength Level,abilities Dynamic Strength Importance,abilities Dynamic Strength Level,abilities Trunk Strength Importance,abilities Trunk Strength Level,abilities Stamina Importance,abilities Stamina Level,abilities Extent Flexibility Importance,abilities Extent Flexibility Level,abilities Dynamic Flexibility Importance,abilities Dynamic Flexibility Level,abilities Gross Body Coordination Importance,abilities Gross Body Coordination Level,abilities Gross Body Equilibrium Importance,abilities Gross Body Equilibrium Level,abilities Near Vision Importance,abilities Near Vision Level,abilities Far Vision Importance,abilities Far Vision Level,abilities Visual Color Discrimination Importance,abilities Visual Color Discrimination Level,abilities Night Vision Importance,abilities Night Vision Level,abilities Peripheral Vision Importance,abilities Peripheral Vision Level,abilities Depth Perception Importance,abilities Depth Perception Level,abilities Glare Sensitivity Importance,abilities Glare Sensitivity Level,abilities Hearing Sensitivity Importance,abilities Hearing Sensitivity Level,abilities Auditory Attention Importance,abilities Auditory Attention Level,abilities Sound Localization Importance,abilities Sound Localization Level,abilities Speech Recognition Importance,abilities Speech Recognition Level,abilities Speech Clarity Importance,abilities Speech Clarity Level,abilities_N,knowledge Administration and Management Importance,knowledge Administration and Management Level,knowledge Clerical Importance,knowledge Clerical Level,knowledge Economics and Accounting Importance,knowledge Economics and Accounting Level,knowledge Sales and Marketing Importance,knowledge Sales and Marketing Level,knowledge Customer and Personal Service Importance,knowledge Customer and Personal Service Level,knowledge Personnel and Human Resources Importance,knowledge Personnel and Human Resources Level,knowledge Production and Processing Importance,knowledge Production and Processing Level,knowledge Food Production Importance,knowledge Food Production Level,knowledge Computers and Electronics Importance,knowledge Computers and Electronics Level,knowledge Engineering and Technology Importance,knowledge Engineering and Technology Level,knowledge Design Importance,knowledge Design Level,knowledge Building and Construction Importance,knowledge Building and Construction Level,knowledge Mechanical Importance,knowledge Mechanical Level,knowledge Mathematics Importance,knowledge Mathematics Level,knowledge Physics Importance,knowledge Physics Level,knowledge Chemistry Importance,knowledge Chemistry Level,knowledge Biology Importance,knowledge Biology Level,knowledge Psychology Importance,knowledge Psychology Level,knowledge Sociology and Anthropology Importance,knowledge Sociology and Anthropology Level,knowledge Geography Importance,knowledge Geography Level,knowledge Medicine and Dentistry Importance,knowledge Medicine and Dentistry Level,knowledge Therapy and Counseling Importance,knowledge Therapy and Counseling Level,knowledge Education and Training Importance,knowledge Education and Training Level,knowledge English Language Importance,knowledge English Language Level,knowledge Foreign Language Importance,knowledge Foreign Language Level,knowledge Fine Arts Importance,knowledge Fine Arts Level,knowledge History and Archeology Importance,knowledge History and Archeology Level,knowledge Philosophy and Theology Importance,knowledge Philosophy and Theology Level,knowledge Public Safety and Security Importance,knowledge Public Safety and Security Level,knowledge Law and Government Importance,knowledge Law and Government Level,knowledge Telecommunications Importance,knowledge Telecommunications Level,knowledge Communications and Media Importance,knowledge Communications and Media Level,knowledge Transportation Importance,knowledge Transportation Level,knowledge N
10,"Financial Managers, Branch or Department",4.0,4.0,4.0,4.0,3.88,4.0,4.0,4.0,3.25,3.38,1.38,0.38,4.0,4.0,3.75,4.0,3.5,4.0,4.0,4.5,3.75,4.0,3.75,3.88,3.62,4.0,3.12,3.5,3.12,3.88,3.62,3.88,3.75,3.5,2.5,2.5,1.5,0.5,1.0,0.0,1.0,0.0,1.38,0.38,1.62,0.75,1.25,0.38,1.0,0.0,1.0,0.0,1.12,0.12,1.38,0.75,3.88,4.0,3.12,3.38,3.0,3.62,3.62,4.0,3.0,3.38,2.0,1.88,3.75,4.0,8,4.0,4.5,4.0,4.12,4.12,4.25,3.88,4.12,3.38,3.62,3.0,3.75,4.0,4.0,4.0,4.38,3.88,3.75,3.62,3.88,3.25,3.5,3.62,4.0,3.12,4.12,3.0,3.0,2.38,2.75,2.88,2.88,2.88,3.0,1.0,0.0,2.0,2.0,2.88,3.0,3.0,2.88,1.25,0.25,1.38,0.38,2.0,2.0,1.38,0.38,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.88,4.25,2.5,2.88,1.75,1.5,1.0,0.0,1.12,0.12,1.0,0.0,1.0,0.0,1.62,0.75,2.12,1.62,1.0,0.0,4.0,3.88,4.0,3.75,8,3.93,4.62,2.92,3.16,3.96,4.48,3.15,3.64,3.6,4.1,2.84,3.09,1.75,1.2,1.0,0.0,2.77,3.34,1.23,0.64,1.28,0.8,1.37,0.86,1.3,0.59,3.62,4.25,1.0,0.01,1.02,0.05,1.02,0.04,2.79,2.96,1.96,1.81,1.18,0.39,1.02,0.02,1.37,0.69,2.53,3.17,3.31,4.23,1.19,0.28,1.21,0.34,1.03,0.07,1.14,0.36,1.96,1.79,3.09,3.16,1.93,1.07,2.54,2.59,1.44,0.84,31.0
11,Industrial Production Managers,3.75,4.25,3.75,4.12,3.12,3.88,4.0,4.0,3.12,3.5,1.88,1.38,4.0,4.12,3.5,4.0,3.5,3.88,4.0,4.88,3.25,3.75,3.88,4.38,3.25,3.75,3.12,3.75,3.25,3.5,2.88,3.0,3.5,3.75,2.75,2.88,1.88,1.5,2.0,1.75,1.0,0.0,1.75,1.12,2.88,3.5,2.38,3.0,1.88,1.25,2.25,2.0,1.88,1.25,3.25,3.75,3.75,4.5,3.5,3.88,3.12,3.75,3.88,4.12,3.25,4.0,3.38,4.0,3.62,4.38,8,4.0,4.25,3.88,4.0,3.88,4.25,3.38,3.88,3.5,3.75,3.25,3.88,4.0,4.0,4.0,4.25,3.88,4.0,3.88,3.75,3.38,3.5,3.12,3.75,3.25,3.38,2.75,2.75,2.88,2.75,3.0,2.88,3.0,2.88,1.12,0.25,2.88,3.12,3.0,3.12,2.75,2.62,2.0,1.88,1.88,1.62,2.62,2.5,2.0,1.88,1.88,1.5,1.88,1.25,2.12,1.75,2.25,2.38,2.0,1.88,2.0,1.38,1.88,1.5,1.0,0.0,1.5,0.5,2.12,2.25,2.0,1.38,1.75,0.75,1.0,0.0,2.0,1.38,1.25,0.25,3.38,3.62,3.0,3.0,2.5,2.75,1.0,0.0,1.0,0.0,2.12,1.75,1.0,0.0,2.12,2.12,2.75,2.75,1.12,0.12,3.5,3.62,3.62,3.75,8,4.5,5.34,3.06,3.63,2.77,2.48,2.37,2.43,4.07,4.84,3.9,4.59,4.8,5.62,1.31,0.59,3.25,3.99,3.49,4.13,2.58,2.99,1.69,1.52,3.41,4.22,3.56,4.4,2.09,2.18,2.01,2.28,1.27,0.54,3.0,3.4,1.95,1.79,1.52,1.31,1.39,0.87,1.55,1.31,3.29,4.61,3.55,3.63,1.3,0.49,1.05,0.1,1.13,0.19,1.54,1.09,2.94,2.94,2.52,2.72,1.81,1.5,2.35,2.05,2.44,2.64,37.0
12,Quality Control Systems Managers,4.12,4.0,3.88,4.12,3.75,3.75,3.75,3.75,3.12,3.38,2.38,2.38,3.75,4.12,3.5,4.0,3.38,3.5,3.88,4.12,3.5,3.75,3.38,3.5,3.25,3.25,3.12,3.25,3.38,3.75,2.88,3.25,3.75,4.0,2.62,2.75,2.0,1.38,2.0,1.88,1.12,0.25,2.0,1.5,3.12,3.5,2.62,2.75,2.38,2.38,3.0,2.88,2.25,2.25,4.0,3.88,4.0,4.25,3.5,3.5,3.62,3.5,3.75,3.75,2.88,2.88,2.62,2.75,3.12,3.25,8,4.0,4.25,4.12,4.12,4.12,4.0,3.88,3.88,3.0,3.38,3.0,3.38,4.25,4.25,3.88,3.88,3.62,4.0,3.38,3.38,3.25,3.25,3.25,3.38,3.12,3.5,2.75,3.12,2.75,3.0,3.38,3.62,3.12,3.38,1.12,0.25,2.62,2.88,3.25,3.62,2.88,3.12,2.88,2.75,2.75,2.75,3.0,3.0,2.62,2.88,2.12,2.0,1.88,1.38,1.75,1.12,1.88,1.25,1.75,1.38,1.0,0.0,1.75,1.12,1.0,0.0,1.75,1.12,2.0,1.75,1.88,1.25,1.75,1.12,1.0,0.0,1.62,0.88,1.62,0.88,3.88,4.0,3.12,3.25,3.12,3.25,1.0,0.0,1.0,0.0,2.38,2.75,1.0,0.0,2.38,2.5,2.5,2.75,1.0,0.0,3.38,3.75,3.62,3.75,8,3.85,4.51,3.77,4.78,2.18,1.95,1.96,1.46,3.54,4.1,3.48,4.24,3.35,3.8,1.8,1.27,3.05,4.09,2.48,3.09,1.96,1.96,1.56,1.48,2.06,2.77,3.56,4.31,2.15,2.8,3.76,4.63,3.11,3.8,2.44,2.82,1.7,0.97,1.51,1.19,1.88,1.16,1.63,1.17,3.2,5.68,3.72,4.13,1.43,0.76,1.0,0.0,1.03,0.09,1.15,0.45,2.44,2.55,2.92,3.58,1.4,0.61,2.24,2.8,1.81,1.72,17.0
13,Geothermal Production Managers,3.88,4.25,3.62,3.62,3.62,3.75,3.88,4.0,3.25,3.75,2.38,2.5,4.0,3.88,3.5,3.25,3.25,3.38,3.88,4.38,3.5,3.62,3.75,3.62,3.0,3.38,3.0,3.38,3.25,3.5,2.88,3.0,3.62,3.62,2.0,2.38,2.0,1.88,2.25,2.62,1.0,0.0,1.88,1.25,3.25,3.5,2.88,2.88,2.5,2.75,2.88,3.12,2.75,3.0,3.12,2.88,3.75,3.62,3.25,3.62,3.25,3.75,3.62,3.88,3.25,3.75,3.12,3.25,3.62,3.88,8,4.12,4.38,3.62,4.12,4.12,4.25,3.62,3.75,3.0,3.38,2.88,3.25,4.0,4.12,4.0,4.0,3.88,3.38,3.5,3.62,3.25,3.5,3.25,3.75,3.12,3.5,2.5,2.62,2.62,2.75,3.12,3.12,3.0,3.25,2.0,1.75,3.0,3.0,3.0,3.25,2.75,2.5,2.38,2.25,2.25,2.12,2.88,2.75,2.62,2.62,2.5,2.12,2.0,1.62,2.0,1.5,2.12,2.38,1.25,0.38,1.62,1.12,1.25,0.62,1.12,0.25,1.25,0.38,2.12,2.0,1.12,0.12,1.25,0.5,1.12,0.38,1.25,0.38,1.88,1.62,3.38,3.25,3.12,3.25,2.88,3.0,1.5,0.75,1.75,1.25,2.38,2.0,1.62,0.88,2.62,2.38,2.5,2.75,1.62,1.12,3.75,3.25,3.5,3.38,8,4.21,4.63,3.45,4.59,3.07,3.04,1.79,1.35,2.93,3.1,3.69,4.36,4.0,4.64,1.14,0.17,3.36,4.2,3.81,4.83,3.5,3.95,3.25,4.53,4.4,5.89,3.89,4.63,3.54,4.68,3.46,4.56,2.21,2.81,2.94,3.56,2.12,2.21,2.01,2.45,1.86,1.65,2.27,2.76,3.55,5.36,3.75,3.84,1.77,1.34,1.15,0.24,1.64,0.73,2.02,2.79,3.9,4.64,3.36,3.54,2.8,2.92,2.41,2.52,2.63,2.31,21.0
14,Biofuels Production Managers,3.88,4.0,3.75,3.88,3.5,3.5,3.62,4.0,3.0,3.25,3.0,3.5,3.88,3.88,3.25,3.62,3.38,3.5,3.75,3.88,3.38,3.75,3.62,4.0,3.12,3.38,3.0,3.25,3.25,3.62,3.25,3.25,3.38,3.75,2.12,2.0,1.88,1.5,1.25,0.38,1.0,0.0,2.12,1.62,3.0,3.5,3.12,3.38,1.5,0.75,2.25,2.0,1.12,0.12,2.62,3.12,3.5,3.88,3.25,3.5,3.0,3.38,3.5,3.75,3.0,3.12,2.75,3.0,3.88,3.62,8,4.12,4.5,4.0,4.12,4.0,4.12,3.75,3.75,3.12,3.25,3.12,3.5,3.75,3.75,3.75,3.88,3.5,3.88,3.12,3.75,3.12,3.38,3.12,3.38,2.88,3.25,2.62,2.75,2.88,3.12,3.25,3.25,3.25,3.62,1.12,0.12,2.75,3.0,3.5,3.62,3.25,3.0,2.75,2.62,2.38,2.0,2.25,1.88,2.38,2.25,2.12,1.88,1.5,0.88,2.38,2.38,2.38,3.12,2.5,2.12,1.12,0.25,2.0,1.5,1.5,0.75,1.62,1.0,2.38,2.12,2.0,1.62,1.88,1.5,1.0,0.0,1.75,1.0,1.88,1.25,3.5,3.62,3.12,3.12,3.0,3.0,1.0,0.0,1.0,0.0,2.12,1.88,1.62,1.0,2.62,2.88,2.75,3.25,1.0,0.0,3.62,3.62,3.88,3.88,8,4.08,4.96,3.26,4.28,3.01,2.98,2.44,2.81,3.04,4.03,3.32,3.99,4.73,5.6,2.71,3.3,3.33,3.96,3.68,4.79,3.19,4.04,2.82,3.91,4.04,5.41,3.49,4.46,3.28,3.63,3.68,4.68,2.98,3.27,2.65,3.19,1.8,1.67,2.09,2.18,1.35,0.64,1.4,1.08,3.23,4.47,3.23,3.56,1.26,0.46,1.03,0.03,1.25,0.44,1.33,0.75,3.13,3.65,2.5,2.77,1.81,1.44,1.98,1.89,2.66,3.26,23.0
15,Biomass Power Plant Managers,3.75,4.25,3.62,3.75,3.38,3.75,3.88,3.88,2.88,3.38,2.5,2.5,4.0,4.0,3.0,3.38,2.75,3.38,3.75,4.75,3.12,3.75,3.75,4.12,3.25,3.5,3.0,3.12,3.0,3.5,2.62,2.62,3.62,3.75,2.25,2.0,1.75,1.25,2.0,1.88,1.12,0.12,2.12,1.38,3.5,3.88,2.5,2.88,2.38,2.88,2.75,3.0,2.25,2.75,3.25,3.38,3.75,3.62,3.38,3.62,3.25,3.5,3.75,3.75,3.38,4.0,3.12,3.62,3.75,4.0,8,4.12,4.12,3.88,4.25,3.88,4.12,3.5,4.0,3.12,3.38,2.62,3.5,4.0,4.62,3.88,4.0,3.62,3.62,3.62,3.75,3.25,3.5,3.0,3.5,2.88,3.12,2.75,2.88,2.75,2.88,3.12,3.25,3.25,3.5,1.25,0.5,2.75,3.25,3.0,3.0,2.5,2.5,2.62,2.75,2.38,2.25,2.62,2.62,2.38,2.75,2.25,2.25,1.5,0.75,2.12,1.62,2.5,2.5,1.12,0.25,1.12,0.25,2.0,1.25,1.12,0.25,1.88,1.12,2.38,2.0,2.0,1.25,2.0,1.38,1.12,0.12,2.0,1.38,2.0,1.62,3.62,3.38,3.38,3.38,2.5,3.0,1.0,0.0,1.12,0.25,2.5,2.62,1.62,0.88,2.5,2.75,2.62,2.75,1.25,0.38,3.75,3.25,3.62,3.62,8,3.91,4.42,3.24,3.95,3.22,3.56,1.7,1.58,3.16,3.35,3.16,3.91,4.11,4.9,1.82,1.45,3.13,4.13,3.79,4.79,2.73,3.79,2.76,3.65,3.99,5.04,3.57,4.26,3.53,4.22,3.52,3.92,1.9,1.62,2.8,2.77,1.51,0.83,1.58,0.82,1.56,0.81,2.18,2.01,3.14,4.17,3.55,3.51,1.53,1.07,1.01,0.03,1.04,0.08,1.47,0.87,3.14,3.51,3.09,3.33,1.83,1.43,2.14,1.95,2.85,2.65,49.0
16,Hydroelectric Production Managers,3.88,4.12,4.12,4.0,3.5,3.88,4.12,4.12,3.25,3.5,3.25,3.25,3.75,4.0,3.62,3.62,3.62,3.75,3.88,3.75,3.25,3.62,3.5,3.75,3.38,3.5,3.25,3.62,3.38,3.88,3.38,3.38,3.62,3.75,2.12,2.0,1.88,1.38,2.12,1.88,1.25,0.38,2.12,1.38,3.38,3.62,3.25,3.25,2.75,2.62,2.75,3.0,2.38,2.75,3.25,3.38,3.88,3.88,3.38,3.38,3.38,3.5,3.75,3.75,3.0,3.38,3.0,3.38,3.75,3.75,8,4.12,4.25,4.12,4.38,4.12,4.38,3.62,4.12,3.38,3.38,3.12,3.25,3.88,4.12,3.88,3.88,3.75,3.75,3.5,4.0,3.25,3.62,3.25,3.38,3.25,3.38,2.62,3.0,2.88,3.25,3.25,3.62,3.62,3.75,2.38,2.0,3.25,3.38,3.25,3.38,3.12,3.0,2.5,2.75,2.25,2.5,2.38,2.5,2.5,2.62,2.12,1.75,2.12,1.88,2.12,1.88,2.5,2.75,2.5,2.38,1.0,0.0,1.0,0.0,1.0,0.0,1.62,1.0,2.25,2.25,1.25,0.38,2.0,1.75,1.0,0.0,1.0,0.0,1.75,1.25,3.5,3.5,2.88,3.12,3.12,3.5,1.88,1.25,1.75,1.25,2.25,2.5,2.0,1.75,2.62,2.88,2.88,3.0,1.88,1.38,3.62,3.62,3.62,3.75,8,3.92,4.3,3.2,3.77,2.76,2.68,1.63,1.24,2.73,3.04,3.58,4.12,3.11,4.32,1.03,0.03,3.6,4.35,3.62,4.55,3.2,3.87,2.98,4.22,4.07,5.48,3.41,4.2,3.13,4.11,2.5,3.36,1.72,1.18,3.02,3.63,2.16,1.84,2.62,3.14,1.8,1.21,1.86,1.8,3.52,4.59,3.82,3.96,1.15,0.2,1.03,0.03,1.57,1.06,1.49,1.3,4.06,4.55,3.27,3.72,2.71,2.75,2.39,2.56,1.79,1.61,29.0
17,Purchasing Managers,3.75,3.75,3.88,4.0,3.75,4.0,3.88,3.88,3.0,3.38,1.25,0.25,3.88,4.0,3.38,3.88,3.12,3.62,3.5,3.88,4.0,4.0,3.62,3.88,3.75,3.88,3.75,3.88,3.25,3.62,3.5,3.62,3.25,3.25,2.75,2.75,1.88,1.12,1.0,0.0,1.0,0.0,1.88,1.12,2.0,1.88,1.0,0.0,1.0,0.0,1.62,0.88,1.0,0.0,2.12,1.88,3.75,3.75,3.25,3.62,3.12,3.62,3.75,3.88,3.25,3.88,3.25,3.75,3.62,4.0,8,4.0,4.12,3.88,4.12,3.88,4.12,3.75,4.12,4.0,4.0,3.75,3.75,3.75,3.88,3.75,4.0,3.38,3.88,3.5,3.62,3.25,3.75,3.25,3.5,3.12,3.38,2.5,2.75,2.62,2.88,2.75,2.88,2.62,2.75,1.0,0.0,2.5,2.38,3.0,3.0,2.62,2.62,1.0,0.0,1.0,0.0,1.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.12,0.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,0.75,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.12,3.62,2.62,2.75,2.12,2.0,1.0,0.0,1.0,0.0,1.75,1.0,1.0,0.0,2.0,1.75,2.38,1.88,1.0,0.0,3.75,3.88,3.75,3.62,8,4.14,4.95,3.0,4.76,3.67,3.95,2.76,3.38,3.65,4.52,3.25,3.81,3.1,3.48,1.86,1.29,3.33,4.14,2.43,2.67,2.29,2.29,2.1,1.81,2.14,2.1,3.67,4.19,1.62,1.14,1.71,1.67,1.76,1.48,2.05,2.0,1.71,1.19,2.1,2.38,1.43,0.67,1.38,0.76,3.05,4.14,4.05,4.05,1.67,1.33,1.19,0.38,1.33,0.57,1.38,0.9,2.19,2.14,3.14,3.33,2.48,2.14,2.52,2.71,2.71,2.81,21.0
18,Transportation Managers,4.0,4.0,3.88,3.88,3.75,3.88,4.0,4.0,3.12,3.25,1.75,0.88,3.88,4.0,3.25,3.62,3.0,3.5,3.88,4.12,3.38,3.88,3.75,4.12,3.5,3.75,3.5,3.75,3.25,3.5,2.88,3.25,3.62,3.5,3.0,3.12,1.75,1.0,1.0,0.0,1.0,0.0,1.38,0.38,1.75,1.5,1.62,1.38,1.0,0.0,1.38,0.5,1.12,0.25,2.12,1.62,3.62,3.75,3.12,3.75,3.25,4.0,3.62,3.88,2.88,3.12,2.75,2.88,3.5,3.62,8,4.0,4.25,4.0,4.25,4.0,4.25,4.0,4.0,3.38,3.75,3.25,3.5,4.0,4.0,4.0,4.12,3.88,3.75,3.5,3.88,3.25,3.38,3.0,3.0,3.12,3.0,2.25,2.38,2.5,2.38,3.0,2.88,2.75,2.62,1.38,0.5,2.38,2.62,2.88,2.88,2.88,2.25,1.5,0.62,1.62,0.75,2.0,1.75,1.88,1.38,1.75,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.62,3.88,2.88,3.0,1.88,1.88,1.0,0.0,1.0,0.0,2.0,1.38,1.0,0.0,1.88,1.75,2.0,2.0,1.0,0.0,3.88,3.88,3.88,3.75,8,4.27,4.9,3.43,3.97,3.04,3.1,2.83,3.44,4.19,5.31,3.67,4.26,2.84,3.5,1.91,1.71,3.36,3.85,2.44,2.39,1.87,1.57,1.8,1.45,2.23,1.92,3.58,3.8,1.47,0.95,1.84,1.32,1.65,0.94,2.72,2.95,2.02,1.61,3.04,2.73,1.31,0.47,2.15,1.87,3.09,3.78,3.56,3.26,1.56,0.8,1.04,0.09,1.33,0.73,1.58,1.32,3.86,3.8,3.0,3.04,2.71,1.75,2.54,2.15,4.57,4.47,34.0
19,Storage and Distribution Managers,3.62,4.0,3.75,4.0,3.5,3.25,3.88,3.88,3.0,3.0,1.12,0.12,4.0,4.0,3.0,3.25,3.0,3.25,4.0,3.88,3.12,3.62,3.88,3.88,3.25,3.38,3.12,3.25,3.12,3.12,3.12,3.12,3.75,3.12,2.88,3.0,1.5,0.75,1.38,0.5,1.0,0.0,1.38,0.62,3.0,2.62,2.5,2.5,1.0,0.0,2.12,1.38,1.0,0.0,2.5,2.38,3.25,3.25,3.38,3.38,3.25,3.38,3.25,3.75,3.25,3.62,3.12,3.25,3.62,3.88,8,3.88,4.0,4.0,4.0,3.88,4.0,3.75,4.0,3.25,3.12,3.12,3.12,3.88,3.88,3.25,3.5,3.25,3.75,3.5,3.5,3.0,3.12,3.0,3.0,2.88,3.0,2.5,2.38,2.25,2.25,2.75,2.5,2.88,2.75,2.0,1.75,2.5,2.5,3.0,2.88,2.25,2.5,2.25,2.25,2.12,1.88,2.12,2.0,2.12,1.88,2.25,2.0,2.0,1.75,2.12,1.38,2.12,1.75,1.5,0.62,1.5,0.88,2.0,1.75,1.5,0.62,2.0,1.38,2.38,2.12,2.0,1.62,2.0,1.88,1.0,0.0,2.0,1.25,2.0,1.25,3.38,3.25,2.5,2.38,2.12,2.25,1.88,0.88,1.88,1.0,2.0,1.75,1.88,1.0,2.0,2.0,2.12,2.0,2.0,1.12,3.75,3.38,3.62,3.25,8,4.08,4.92,3.5,5.08,3.43,4.04,3.13,4.0,4.08,5.35,3.61,4.78,3.36,4.7,2.35,2.55,3.54,4.5,2.74,3.61,2.18,2.74,2.52,2.96,2.59,3.3,3.7,4.83,1.74,1.43,2.0,2.04,1.57,1.26,2.74,3.58,2.35,2.7,2.78,3.22,1.7,1.52,2.0,2.52,3.12,4.21,3.88,4.57,2.04,2.22,1.39,0.87,1.78,1.57,1.96,2.0,3.46,4.42,3.04,3.65,2.83,3.13,2.48,2.61,4.42,4.96,24.0
20,Logistics Managers,4.0,4.0,3.88,4.0,3.62,3.88,3.88,4.0,3.12,3.25,1.38,0.38,3.88,4.25,3.62,4.12,3.25,3.38,3.75,4.38,3.38,3.5,3.88,4.0,3.5,3.62,3.75,3.75,3.0,3.12,3.12,3.25,3.75,3.88,2.62,2.75,1.62,0.62,1.0,0.0,1.0,0.0,1.62,0.75,2.5,2.75,2.0,1.62,1.0,0.0,1.88,1.12,1.0,0.0,2.25,1.88,3.75,3.88,3.25,3.25,3.38,3.62,3.75,4.0,3.0,3.25,3.12,3.38,3.62,3.88,8,4.0,4.12,3.88,4.0,4.0,4.12,3.88,4.0,3.25,3.5,3.12,3.38,3.88,4.12,3.88,4.25,3.75,3.88,3.5,3.62,3.38,3.88,3.25,3.38,3.0,3.25,2.62,2.62,2.62,2.88,2.88,2.88,2.5,2.12,1.38,0.5,2.75,2.75,2.75,2.88,2.5,2.62,1.62,0.88,1.62,0.75,2.0,1.5,1.5,0.75,1.0,0.0,1.0,0.0,1.12,0.25,1.0,0.0,1.25,0.38,1.0,0.0,1.0,0.0,1.0,0.0,1.38,0.62,1.75,1.25,1.12,0.12,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.38,3.5,2.75,2.88,2.0,1.75,1.0,0.0,1.0,0.0,1.88,1.25,1.0,0.0,1.88,1.62,2.12,2.12,1.0,0.0,3.62,3.62,3.62,3.62,8,4.07,4.9,2.41,3.6,3.24,3.67,2.4,2.93,3.67,5.0,3.37,4.33,3.37,4.37,1.83,1.67,2.66,3.45,2.21,2.9,2.04,2.55,1.79,1.93,2.17,2.5,3.5,4.43,1.55,1.2,1.67,1.6,1.24,0.69,2.64,3.69,2.0,2.14,2.97,3.55,1.33,0.8,1.9,2.23,3.1,4.5,3.97,4.17,2.0,2.2,1.13,0.33,1.53,1.23,1.63,1.47,3.14,3.72,3.28,3.62,2.25,2.14,2.69,2.93,4.39,4.63,30.0
